"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"18257","Gustaf Vilhelm Carlberg","M","32","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team","Silver"
"20897","Dana Chladek (Chladkov-)","F","32","NA","NA","United States","USA","1996 Summer","1996","Summer","Atlanta","Canoeing","Canoeing Women's Kayak Singles, Slalom","Silver"
"26559","Hlne de Pourtals (Barbey-)","F","32","NA","NA","Lerina","SUI","1900 Summer","1900","Summer","Paris","Sailing","Sailing Mixed 1-2 Ton","Silver"
"28299","Tulio Daz Babier","M","32","NA","NA","Cuba","CUB","1992 Summer","1992","Summer","Barcelona","Fencing","Fencing Men's Foil, Team","Silver"
"29925","Georges Dransart","M","32","NA","NA","France","FRA","1956 Summer","1956","Summer","Melbourne","Canoeing","Canoeing Men's Canadian Doubles, 10,000 metres","Silver"
"30361","Roger Franois Ducret","M","32","NA","NA","France","FRA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's Foil, Team","Silver"
"30736","mile Leon Jacques Dupont","M","32","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Trap, Team","Silver"
"31084","Gustaf Peder Wilhelm Dyrssen","M","32","NA","NA","Sweden","SWE","1924 Summer","1924","Summer","Paris","Modern Pentathlon","Modern Pentathlon Men's Individual","Silver"
"3231","Alessandro Alvisi","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Jumping, Team","Bronze"
"3882","ke Gustav Andersson","M","33","NA","NA","Sweden","SWE","1952 Winter","1952","Winter","Oslo","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"3980","Robert Theodor Andersson","M","33","NA","NA","Sweden","SWE","1920 Summer","1920","Summer","Antwerpen","Water Polo","Water Polo Men's Water Polo","Bronze"
"8467","Giulio Basletta","M","33","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's epee, Team","Bronze"
"13202","Bruno Boni","M","33","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Rowing","Rowing Men's Coxless Pairs","Bronze"
"14403","Stefan Bozhilov Stefanov","M","33","NA","NA","Bulgaria","BUL","1956 Summer","1956","Summer","Melbourne","Football","Football Men's Football","Bronze"
"16185","John Joseph ""Joe"" Buerger","M","33","NA","NA","Western Rowing Club-3","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxless Pairs","Bronze"
"17032","Mikhail Ivanovich Bychkov","M","33","NA","NA","Soviet Union","URS","1960 Winter","1960","Winter","Squaw Valley","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"17260","Ettore Caffaratti","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Jumping, Team","Bronze"
"17260","Ettore Caffaratti","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Three-Day Event, Individual","Bronze"
"17919","Pierre Henri Canivet","M","33","NA","NA","France","FRA","1924 Winter","1924","Winter","Chamonix","Curling","Curling Men's Curling","Bronze"
"18599","Colin Gordon Carruthers","M","33","NA","NA","Great Britain","GBR","1924 Winter","1924","Winter","Chamonix","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"21891","George Eliott ""Guy"" Clarkson","M","33","NA","NA","Great Britain","GBR","1924 Winter","1924","Winter","Chamonix","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"30586","Frank Dummerth","M","33","NA","NA","Western Rowing Club-3","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxless Fours","Bronze"
"31765","Julius Eisenecker","M","33","NA","NA","Germany","GER","1936 Summer","1936","Summer","Berlin","Fencing","Fencing Men's Foil, Team","Bronze"
"31765","Julius Eisenecker","M","33","NA","NA","Germany","GER","1936 Summer","1936","Summer","Berlin","Fencing","Fencing Men's Sabre, Team","Bronze"
"33493","Erling Evensen","M","33","NA","NA","Norway","NOR","1948 Winter","1948","Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Bronze"
"3165","Jos Mara lvarez de las Asturias Bohorques y Goyeneche","M","33","NA","NA","Spain","ESP","1928 Summer","1928","Summer","Amsterdam","Equestrianism","Equestrianism Men's Jumping, Team","Gold"
"3626","Douglas Thomas ""Doug"" Anakin","M","33","NA","NA","Canada-1","CAN","1964 Winter","1964","Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Four","Gold"
"3799","Charles Howard Anderson","M","33","NA","NA","United States","USA","1948 Summer","1948","Summer","London","Equestrianism","Equestrianism Men's Three-Day Event, Team","Gold"
"10345","Jack Beresford","M","33","NA","NA","Great Britain","GBR","1932 Summer","1932","Summer","Los Angeles","Rowing","Rowing Men's Coxless Fours","Gold"
"10346","John Graham Hope de la Poer Beresford","M","33","NA","NA","Foxhunters Hurlingham","GBR","1900 Summer","1900","Summer","Paris","Polo","Polo Men's Polo","Gold"
"10509","Adolf Bergman","M","33","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Gold"
"10866","Franco Bertinetti","M","33","NA","NA","Italy","ITA","1956 Summer","1956","Summer","Melbourne","Fencing","Fencing Men's epee, Team","Gold"
"12337","Erik Gustaf Blomqvist","M","33","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Gold"
"12444","Christopher Alan Boardman","M","33","NA","NA","Lalage","GBR","1936 Summer","1936","Summer","Berlin","Sailing","Sailing Mixed 6 metres","Gold"
"14460","Julius Olaissen ""Jul"" Braathe (Olaissen-)","M","33","NA","NA","Norway","NOR","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Gold"
"16443","James Clark Bunten","M","33","NA","NA","Hera-1","GBR","1908 Summer","1908","Summer","London","Sailing","Sailing Mixed 12 metres","Gold"
"16495","Cornelius Lonzo Burdette","M","33","NA","NA","United States","USA","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team","Gold"
"18018","Frantiek apek","M","33","NA","NA","Czechoslovakia","TCH","1948 Summer","1948","Summer","London","Canoeing","Canoeing Men's Canadian Singles, 10,000 metres","Gold"
"18577","Daniel Brendon ""Dan"" Carroll","M","33","NA","NA","United States","USA","1920 Summer","1920","Summer","Antwerpen","Rugby","Rugby Men's Rugby","Gold"
"23708","Colin Grant Crawford","M","33","NA","NA","Great Britain","GBR","1924 Winter","1924","Winter","Chamonix","Alpinism","Alpinism Mixed Alpinism","Gold"
"26302","Carl Marie Paul Blanchet de la Sablire","M","33","NA","NA","L'Aile VI","FRA","1928 Summer","1928","Summer","Amsterdam","Sailing","Sailing Mixed 8 metres","Gold"
"26838","William Henry ""Billy"" Dean","M","33","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Water Polo","Water Polo Men's Water Polo","Gold"
"28501","Alex Walter Diggelmann","M","33","NA","NA","Switzerland","SUI","1936 Summer","1936","Summer","Berlin","Art Competitions","Art Competitions Mixed Painting, Applied Arts","Gold"
"28550","Georges Arthur Dillon-Kavanagh du Fertagh","M","33","NA","NA","France","FRA","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Foil, Individual","Gold"
"28550","Georges Arthur Dillon-Kavanagh du Fertagh","M","33","NA","NA","France","FRA","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's epee, Team","Gold"
"4436","Pietro Annoni","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Rowing","Rowing Men's Double Sculls","Silver"
"8809","Henri Baur","M","33","NA","NA","Austria","AUT","1906 Summer","1906","Summer","Athina","Wrestling","Wrestling Men's Heavyweight, Greco-Roman","Silver"
"10022","Edward Benedicks","M","33","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Running Target, Double Shot","Silver"
"13995","Gilbert Bougnol","M","33","NA","NA","France","FRA","1900 Summer","1900","Summer","Paris","Fencing","Fencing Men's epee, Masters, Individual","Silver"
"17260","Ettore Caffaratti","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Three-Day Event, Team","Silver"
"21864","James Michael ""Jim"" Clarke","M","33","NA","83","Liverpool Police Team-2","GBR","1908 Summer","1908","Summer","London","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Silver"
"23124","mile Albert Yvon Cornic","M","33","NA","NA","France","FRA","1928 Summer","1928","Summer","Amsterdam","Fencing","Fencing Men's epee, Team","Silver"
"23955","Howard Wallace Crossett, Jr.","M","33","NA","NA","United States-1","USA","1952 Winter","1952","Winter","Oslo","Bobsleigh","Bobsleigh Men's Four","Silver"
"25644","Ronald Davies","M","33","NA","NA","Great Britain","GBR","1948 Summer","1948","Summer","London","Hockey","Hockey Men's Hockey","Silver"
"25786","David Dawnay","M","33","NA","NA","Great Britain","GBR","1936 Summer","1936","Summer","Berlin","Polo","Polo Men's Polo","Silver"
"25981","Jan Adrianus de Bruine","M","33","NA","NA","Netherlands","NED","1936 Summer","1936","Summer","Berlin","Equestrianism","Equestrianism Men's Jumping, Team","Silver"
"28104","Manlio Di Rosa","M","33","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Fencing","Fencing Men's Foil, Team","Silver"
"28550","Georges Arthur Dillon-Kavanagh du Fertagh","M","33","NA","NA","France","FRA","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's epee, Individual","Silver"
"29360","Erminio Dones","M","33","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Rowing","Rowing Men's Double Sculls","Silver"
"29776","Joseph Dowler","M","33","NA","NA","Great Britain","GBR","1912 Summer","1912","Summer","Stockholm","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Silver"
"31770","Rudolf Hermann Eisenmenger","M","33","NA","NA","Austria","AUT","1936 Summer","1936","Summer","Berlin","Art Competitions","Art Competitions Mixed Painting, Paintings","Silver"
"4349","Max Angst","M","34","NA","NA","Switzerland-1","SUI","1956 Winter","1956","Winter","Cortina d'Ampezzo","Bobsleigh","Bobsleigh Men's Two","Bronze"
"6615","Ronald Backus","M","34","NA","NA","Bluebottle","GBR","1956 Summer","1956","Summer","Melbourne","Sailing","Sailing Mixed Three Person Keelboat","Bronze"
"12026","Mauritius Amandus Ghislenus Maurice Van Bladel","M","34","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Art Competitions","Art Competitions Mixed Literature","Bronze"
"12326","Stig Arvidsson Blomberg","M","34","NA","NA","Sweden","SWE","1936 Summer","1936","Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Statues","Bronze"
"17899","Henry Albert Canet","M","34","NA","NA","France","FRA","1912 Summer","1912","Summer","Stockholm","Tennis","Tennis Mixed Doubles","Bronze"
"17899","Henry Albert Canet","M","34","NA","NA","France","FRA","1912 Summer","1912","Summer","Stockholm","Tennis","Tennis Men's Doubles","Bronze"
"19070","Simeone Cattalinich","M","34","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Rowing","Rowing Men's Coxed Eights","Bronze"
"19090","Hans Cattini","M","34","NA","NA","Switzerland","SUI","1948 Winter","1948","Winter","Sankt Moritz","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"19115","Auguste Baptiste Cavadini","M","34","NA","NA","France","FRA","1900 Summer","1900","Summer","Paris","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Bronze"
"22237","Roy Riddell Coffin","M","34","NA","NA","United States","USA","1932 Summer","1932","Summer","Los Angeles","Hockey","Hockey Men's Hockey","Bronze"
"25091","Edmond Dame","M","34","NA","NA","France","FRA","1928 Summer","1928","Summer","Amsterdam","Wrestling","Wrestling Men's Heavyweight, Freestyle","Bronze"
"26176","Hendrik de Iongh","M","34","NA","NA","Netherlands","NED","1912 Summer","1912","Summer","Stockholm","Fencing","Fencing Men's Sabre, Team","Bronze"
"27764","Charles Andr Juchault des Jammonires","M","34","NA","NA","France","FRA","1936 Summer","1936","Summer","Berlin","Shooting","Shooting Men's Free Pistol, 50 metres","Bronze"
"30506","Paul Lon Auguste Louis Joseph Dujardin","M","34","NA","NA","France","FRA","1928 Summer","1928","Summer","Amsterdam","Water Polo","Water Polo Men's Water Polo","Bronze"
"31220","Ernest Walter Ebbage","M","34","NA","NA","K Division Metropolitan Police Team-3","GBR","1908 Summer","1908","Summer","London","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Bronze"
"4","Edgar Lindenau Aabye","M","34","NA","NA","Denmark/Sweden","DEN","1900 Summer","1900","Summer","Paris","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Gold"
"4341","Giorgio Anglesio","M","34","NA","NA","Italy","ITA","1956 Summer","1956","Summer","Melbourne","Fencing","Fencing Men's epee, Team","Gold"
"8107","Herbert Roper Barrett","M","34","NA","NA","Great Britain-1","GBR","1908 Summer","1908","Summer","London","Tennis","Tennis Men's Doubles, Covered Courts","Gold"
"9352","Joseph Beerli","M","34","NA","NA","Switzerland-2","SUI","1936 Winter","1936","Winter","Garmisch-Partenkirchen","Bobsleigh","Bobsleigh Men's Four","Gold"
"9822","Vladimir Timofeyevich Belyakov","M","34","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Team All-Around","Gold"
"10169","John Hadfield ""Jack"" Bennett","M","34","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Hockey","Hockey Men's Hockey","Gold"
"18063","Tranquilo Capozzo Zironda","M","34","NA","NA","Argentina","ARG","1952 Summer","1952","Summer","Helsinki","Rowing","Rowing Men's Double Sculls","Gold"
"22440","Albric Collin","M","34","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Art Competitions","Art Competitions Mixed Sculpturing","Gold"
"23325","Tommaso Costantino","M","34","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's Foil, Team","Gold"
"23325","Tommaso Costantino","M","34","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's epee, Team","Gold"
"25263","Pelageya Aleksandrovna Danilova (-Demirdzhiyan)","F","34","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Women's Team All-Around","Gold"
"26243","Gerard Pieter de Kruijff","M","34","NA","NA","Netherlands","NED","1924 Summer","1924","Summer","Paris","Equestrianism","Equestrianism Men's Three-Day Event, Team","Gold"
"26259","Louis Verrant Gabriel Le Bailly de la Falaise","M","34","NA","NA","France","FRA","1900 Summer","1900","Summer","Paris","Fencing","Fencing Men's Sabre, Individual","Gold"
"3749","Jrgen Marius Andersen","M","34","NA","NA","Norway","NOR","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around, Free System","Silver"
"6049","Eugne Auwerkeren","M","34","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around","Silver"
"9352","Joseph Beerli","M","34","NA","NA","Switzerland-2","SUI","1936 Winter","1936","Winter","Garmisch-Partenkirchen","Bobsleigh","Bobsleigh Men's Two","Silver"
"12860","Victor Charles Gustave Boin","M","34","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's epee, Team","Silver"
"14268","David Graham Bowker","M","34","NA","NA","Vision","GBR","1956 Summer","1956","Summer","Melbourne","Sailing","Sailing Mixed 5.5 metres","Silver"
"14452","Trygve Carlsen Byesen","M","34","NA","NA","Norway","NOR","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around, Free System","Silver"
"15400","Ralph Edward Howard Broome","M","34","NA","NA","Great Britain-1","GBR","1924 Winter","1924","Winter","Chamonix","Bobsleigh","Bobsleigh Men's Four/Five","Silver"
"15892","Percy D. Bryant","M","34","NA","NA","United States-2","USA","1932 Winter","1932","Winter","Lake Placid","Bobsleigh","Bobsleigh Men's Four","Silver"
"18444","Luigi Arturo Carpaneda","M","34","NA","NA","Italy","ITA","1960 Summer","1960","Summer","Roma","Fencing","Fencing Men's Foil, Team","Silver"
"23645","Charles Jean Albert Marie Edmond Crahay","M","34","NA","NA","Belgium","BEL","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's Foil, Team","Silver"
"25263","Pelageya Aleksandrovna Danilova (-Demirdzhiyan)","F","34","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Women's Team Portable Apparatus","Silver"
"25363","Gastone Dar","M","34","NA","NA","Italy","ITA","1952 Summer","1952","Summer","Helsinki","Fencing","Fencing Men's Sabre, Team","Silver"
"25745","Percival May Davson","M","34","NA","NA","Great Britain","GBR","1912 Summer","1912","Summer","Stockholm","Fencing","Fencing Men's epee, Team","Silver"
"27696","Henri Jean Joseph ""Harry"" Derckx","M","34","NA","NA","Netherlands","NED","1952 Summer","1952","Summer","Helsinki","Hockey","Hockey Men's Hockey","Silver"
"31314","Ricardo Echeverra","M","34","NA","NA","Chile","CHI","1952 Summer","1952","Summer","Helsinki","Equestrianism","Equestrianism Men's Jumping, Team","Silver"
"33264","Rius Theo ""Dick"" Esser","M","34","NA","NA","Netherlands","NED","1952 Summer","1952","Summer","Helsinki","Hockey","Hockey Men's Hockey","Silver"
"3516","Gustave Joseph Amoudruz","M","35","NA","NA","Switzerland","SUI","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Military Pistol, Team","Bronze"
"3516","Gustave Joseph Amoudruz","M","35","NA","NA","Switzerland","SUI","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Bronze"
"5591","Carlo Asinari Di San Marzano","M","35","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Jumping, Team","Bronze"
